"BUYORDERS.APIKEY"|"BUYORDERS.YEAR"|"BUYORDERS.MONTH"|"BUYORDERS.DAY"|"BUYORDERS.TOTAL"|"BUYORDERS.BUYORDERITEMS"|"BUYORDERS.PAYMENTTYPE"
"parquedpedro"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"46736","price":"193.51","sku":"83049","specs":"{"Cor SKU":"Bege","Tamanho":"35"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"36715","price":"339.25","sku":"63963","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"38918","price":"329.77","sku":"68155","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"38918","price":"329.77","sku":"68155","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"23138","price":"205.8","sku":"41464","specs":"{"Cor":"Azul Escuro"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"36715","price":"339.25","sku":"63963","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"39858","price":"412.42","sku":"69842","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"18717","price":"782.13","sku":"37672","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"18717","price":"782.13","sku":"37672","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"16789","price":"54.15","sku":"33558","specs":"{"Cor":"Preto","Voltagem":"220v"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"10891","price":"89.99","sku":"16696","specs":"{"Cor":"Branco","Tamanho":"XG"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"10891","price":"89.99","sku":"16699","specs":"{"Cor":"Branco","Tamanho":"EXG"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"1158","price":"131.25","sku":"1537","specs":"{"Voltagem":"Bivolt automático"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"12234","price":"299.9","sku":"25101","specs":"{"Cor":"Dourado","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"92","price":"3.51","sku":"117","specs":"{}"},"quantity":"12.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"4936","price":"2039.15","sku":"9236","specs":"{"Cor":"Marrom"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"12339","price":"152.15","sku":"25570","specs":"{"Cor":"Verde"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"171","price":"118.15","sku":"196","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"137","price":"23.72","sku":"162","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"898","price":"189.9","sku":"1214","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"898","price":"189.9","sku":"1214","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"103","price":"32.22","sku":"128","specs":"{}"},"quantity":"3.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"171","price":"118.15","sku":"196","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"129","price":"22.86","sku":"154","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"4027","price":"22.1","sku":"6968","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"28"|"NULL"|"[{"product":{"id":"12338","price":"152.15","sku":"25569","specs":"{"Cor":"Azul Claro"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"18188","price":"62.1","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"17859","price":"2339.1","sku":"35427","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"17861","price":"2000.13","sku":"35433","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"60.03","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"17861","price":"2000.13","sku":"35433","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"60.03","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"20108","price":"2339.1","sku":"40722","specs":"{"Cor":"Cinza"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"62.1","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"18188","price":"60.03","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"21014","price":"1130.13","sku":"42877","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"16101","price":"1304.13","sku":"31971","specs":"{"Cor":"Cinza"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"7735","price":"782.13","sku":"13929","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"60.03","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"18658","price":"2249.1","sku":"37613","specs":"{"Cor":"Verde"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"62.1","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"19160","price":"22.99","sku":"38705","specs":"{"Voltagem":"Não se aplica"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"14533","price":"217.41","sku":"28959","specs":"{"Cor":"Rosa","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"19519","price":"5.99","sku":"39271","specs":"{}"},"quantity":"5.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"19519","price":"9.99","sku":"39271","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"15827","price":"0","sku":"31407","specs":"{"Cor":"Preto","Voltagem":"127v"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"16808","price":"0","sku":"33577","specs":"{"Cor":"Vermelho"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"16623","price":"0","sku":"32976","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"7391","price":"0","sku":"13425","specs":"{"Cor":"Vermelho"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"15996","price":"0","sku":"31765","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"17152","price":"0","sku":"34069","specs":"{"Cor":"Cinza","Voltagem":"110V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"15827","price":"0","sku":"31407","specs":"{"Cor":"Preto","Voltagem":"127v"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"16808","price":"0","sku":"33577","specs":"{"Cor":"Vermelho"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"16623","price":"0","sku":"32976","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"7391","price":"0","sku":"13425","specs":"{"Cor":"Vermelho"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"15996","price":"0","sku":"31765","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"17152","price":"0","sku":"34069","specs":"{"Cor":"Cinza","Voltagem":"110V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"10570","price":"95.61","sku":"21321","specs":"{"Cor":"Branco","Tamanho":"PP"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"10215","price":"521.91","sku":"19658","specs":"{"Cor":"Branco","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"18446","price":"1043.13","sku":"36721","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14939","price":"68.73","sku":"29472","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"13958","price":"2249.1","sku":"28003","specs":"{"Cor":"Azul Escuro"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14503","price":"89.1","sku":"28841","specs":"{"Cor":"Verde"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"13966","price":"1130.13","sku":"28011","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"13966","price":"1130.13","sku":"28011","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"13966","price":"1130.13","sku":"28011","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"13958","price":"2249.1","sku":"28003","specs":"{"Cor":"Azul Escuro"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14939","price":"71.1","sku":"29472","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"18619","price":"119.97","sku":"37455","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"17576","price":"2789.1","sku":"34890","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14071","price":"152.1","sku":"28123","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"16101","price":"1304.13","sku":"31971","specs":"{"Cor":"Cinza"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"60.03","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"17861","price":"2000.13","sku":"35433","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"60.03","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"17859","price":"2339.1","sku":"35427","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"62.1","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"17825","price":"152.99","sku":"35340","specs":"{"Cor":"Branco/Verde","Tamanho":"M"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"18461","price":"47.49","sku":"37048","specs":"{"Cor":"Preto","Tamanho":"XXG"}"},"quantity":"4.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"36715","price":"339.25","sku":"63963","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"36715","price":"339.25","sku":"63963","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"36370","price":"896.81","sku":"63257","specs":"{"Voltagem":"110V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"50014","price":"237.51","sku":"88028","specs":"{"Cor":"Marrom","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50014","price":"237.51","sku":"88031","specs":"{"Cor":"Marrom","Tamanho":"37"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"51388","price":"105.51","sku":"91408","specs":"{"Cor":"Preto","Tamanho":"35"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"44340","price":"79.11","sku":"87738","specs":"{"Cor":"Preto","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50343","price":"114.31","sku":"88907","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"46097","price":"105.51","sku":"81598","specs":"{"Cor":"Rosa Claro","Tamanho":"35"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"51384","price":"87.91","sku":"91361","specs":"{"Cor":"Lilás","Tamanho":"35"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50040","price":"26.31","sku":"88139","specs":"{"Cor":"Rosa"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"51386","price":"219.91","sku":"91391","specs":"{"Cor":"Lilás","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"33536","price":"84.11","sku":"58578","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"34302","price":"1814.9","sku":"59933","specs":"{"Voltagem":"110V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"23133","price":"205.8","sku":"41451","specs":"{"Cor":"Verde Escuro"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"1601","price":"57.37","sku":"4192","specs":"{}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"46741","price":"263.91","sku":"83094","specs":"{"Cor":"Bege","Tamanho":"35"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"74567","price":"155.73","sku":"103564","specs":"{"Cor":"Rosa Claro"}"},"quantity":"3.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"23138","price":"205.8","sku":"41471","specs":"{"Cor":"Branco"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"50987","price":"152.91","sku":"90393","specs":"{"Cor Sku":"Dourado","Tamanho":"29"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"52337","price":"89.91","sku":"93113","specs":"{"Cor":"Rosa Claro","Tamanho":"28"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"36715","price":"339.25","sku":"63963","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"33499","price":"2961.67","sku":"58496","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"33499","price":"2961.67","sku":"58496","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"50014","price":"237.51","sku":"88026","specs":"{"Cor":"Rosa","Tamanho":"38"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"31958","price":"175.91","sku":"75357","specs":"{"Cor SKU":"Branco","Tamanho":"38"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50335","price":"87.91","sku":"88892","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"49912","price":"114.31","sku":"87755","specs":"{"Cor":"Rosa","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"41265","price":"149.51","sku":"72621","specs":"{"Cor":"Preto","Tamanho":"33/34"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"79179","price":"1","sku":"108751","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"52282","price":"1","sku":"92880","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"79096","price":"1","sku":"108590","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"74571","price":"155.73","sku":"103568","specs":"{"Cor":"Rosa"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"46736","price":"193.51","sku":"83049","specs":"{"Cor SKU":"Bege","Tamanho":"35"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"51384","price":"87.91","sku":"91361","specs":"{"Cor":"Lilás","Tamanho":"35"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"39429","price":"340.76","sku":"69113","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"33836","price":"377.05","sku":"59093","specs":"{"Voltagem":"110V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"23138","price":"205.8","sku":"41464","specs":"{"Cor":"Azul Escuro"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"51384","price":"87.91","sku":"91361","specs":"{"Cor":"Lilás","Tamanho":"35"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"32713","price":"105.51","sku":"56816","specs":"{"Cor":"Verde","Tamanho":"38"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"41987","price":"99.89","sku":"73800","specs":"{"Voltagem":"127V"}"},"quantity":"8.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"41987","price":"99.89","sku":"73800","specs":"{"Voltagem":"127V"}"},"quantity":"8.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"42742","price":"431.46","sku":"74985","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"79342","price":"42.09","sku":"109121","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"52596","price":"347.54","sku":"93667","specs":"{"Voltagem":"110V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"52845","price":"159.9","sku":"94251","specs":"{"Cor Sku":"Lilás","Tamanho":"33"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"51513","price":"149.9","sku":"91581","specs":"{"Cor Sku":"Rosa","Tamanho":"28"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"52282","price":"125.23","sku":"92880","specs":"{}"},"quantity":"3.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"74571","price":"155.73","sku":"103568","specs":"{"Cor":"Rosa"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"33948","price":"453.75","sku":"59977","specs":"{"Cor":"Verde Escuro"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"33948","price":"453.75","sku":"59977","specs":"{"Cor":"Verde Escuro"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"18717","price":"782.13","sku":"37672","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"18717","price":"782.13","sku":"37672","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"19815","price":"219.9","sku":"40123","specs":"{"Cor":"Verde"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"12006","price":"127.42","sku":"20601","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"12007","price":"110.42","sku":"20868","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"933","price":"67.92","sku":"1249","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"10925","price":"20.03","sku":"21749","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"153","price":"16.68","sku":"178","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"12008","price":"33.48","sku":"24213","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"9892","price":"66.3","sku":"19791","specs":"{"Cor":"Branco","Voltagem":"Não se aplica"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"9258","price":"390.15","sku":"18332","specs":"{"Cor":"Cinza"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"103","price":"32.22","sku":"128","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"4028","price":"84.83","sku":"6969","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"4025","price":"48.36","sku":"6966","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"8520","price":"22.02","sku":"16816","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"29"|"NULL"|"[{"product":{"id":"8311","price":"399","sku":"15831","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"17540","price":"1349","sku":"34854","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"12717","price":"3498.93","sku":"26204","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"17854","price":"1146.65","sku":"35407","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"58.65","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"16100","price":"1418.65","sku":"31970","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"13966","price":"1104.15","sku":"28011","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14936","price":"84.15","sku":"29469","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"12434","price":"149.9","sku":"25668","specs":"{"Cor":"Azul Escuro"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"14038","price":"2974.15","sku":"28090","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14082","price":"101.15","sku":"28134","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
